,stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
282,8503311,Rümlang,47.4540677487502,8.5327465420783,1.0,
283,8503312,Oberglatt,47.4702045216066,8.51060307032167,1.0,
284,8503313,Niederglatt,47.4874715144109,8.50329976706076,1.0,
285,8503315,Dielsdorf,47.4824146459892,8.459417065425411,1.0,
286,8503340,Opfikon,47.4299535729635,8.56177110891224,1.0,
287,8503400,Bülach,47.523941817460795,8.53618708961695,1.0,
288,8503401,Glattfelden,47.548558590620296,8.52403288382112,1.0,
289,8503402,Eglisau,47.572375940646104,8.51653195119768,1.0,
290,8503403,Hüntwangen-Wil,47.58126602598679,8.51282190907375,1.0,
291,8503404,Rafz,47.6037905113569,8.54342751080796,1.0,
292,8503408,Rekingen AG,47.5699698434529,8.327113190361871,1.0,
293,8503409,Bad Zurzach,47.588312785167105,8.2955643575792,1.0,
294,8503421,Jestetten,47.6544018780055,8.57326954455057,1.0,
295,8503423,Neuhausen,47.683136503273204,8.62491369024179,1.0,
296,8503424,Schaffhausen,47.69828386606439,8.63272903321472,1.0,
297,8503428,Diessenhofen,47.68547087465161,8.75227683124198,1.0,
298,8503501,Döttingen,47.5752667474955,8.25634391226908,1.0,
299,8503502,Siggenthal-Würenlingen,47.5179238395802,8.240156270847,1.0,
300,8503503,Turgi,47.491757026559604,8.25344235390097,1.0,
301,8503504,Baden,47.476422264198106,8.3076916139165,1.0,
302,8503505,Wettingen,47.459637529686006,8.31598306399008,1.0,
303,8503506,Killwangen-Spreitenbach,47.433326212403294,8.35419739618185,1.0,
304,8503508,Dietikon,47.405779705113794,8.40497017604735,1.0,
305,8503509,Schlieren,47.3991766141354,8.44722692701821,1.0,
306,8503511,Neuenhof,47.4506599910149,8.33123645751655,1.0,
307,8503512,Glanzenberg,47.398872584492395,8.42042119893635,1.0,
308,8503526,Regensdorf-Watt,47.4365649581788,8.47206534462758,1.0,
309,8503528,Otelfingen,47.454936357561294,8.38750692692163,1.0,
310,8503529,Würenlos,47.445757535104,8.35764692687335,1.0,
311,8504000,Pully-Nord,46.51467274569121,6.65798949331841,1.0,
312,8504003,Bossière,46.509739345267704,6.6993209795465,1.0,
313,8504007,Moreillon,46.508385363830605,6.7856490783624,1.0,
314,8504010,La Conversion,46.513077785519,6.67832735135371,1.0,
315,8504011,Grandvaux,46.4969400912713,6.72265022747833,1.0,
316,8504014,Palézieux,46.5427499762253,6.837877128988381,1.0,
317,8504015,Vevey-Funi,46.4682699642617,6.835433711415241,1.0,
318,8504018,Ecublens-Rue,46.61042046179979,6.81105343460084,1.0,
319,8504020,Oron,46.572535640897506,6.837104577843929,1.0,
320,8504021,Vauderens,46.6214469607822,6.85003133478421,1.0,
321,8504023,Romont,46.693505032024404,6.91181746003456,1.0,
322,8504024,Villaz-St-Pierre,46.7205782644214,6.96064089573325,1.0,
323,8504025,Chénens,46.7492013608563,7.00042727967244,1.0,
324,8504026,Cottens,46.7512079169874,7.03479682244764,1.0,
325,8504027,Neyruz,46.7660454960833,7.06503411491531,1.0,
326,8504028,Rosé,46.7826260087401,7.0619708597960305,1.0,
327,8504029,Matran,46.7889308006447,7.09633141941839,1.0,
328,8504030,Villars-sur-Glâne,46.7898226384173,7.11639079971557,1.0,
329,8504040,Corseaux-Cornalles,46.47044781580129,6.8247707089912595,1.0,
330,8504100,Fribourg/Freiburg,46.8032660709958,7.1510208539232005,1.0,
331,8504101,Düdingen,46.85104115652351,7.18974722582698,1.0,
332,8504102,Schmitten,46.862933762534105,7.25391388658057,1.0,
333,8504103,Flamatt,46.888485351579504,7.31956276755316,1.0,
334,8504104,Thörishaus Station,46.9046169287735,7.357022514906159,1.0,
335,8504105,Niederwangen,46.925498514790604,7.37645307450437,1.0,
336,8504106,Bern Bümpliz Süd,46.937485028114004,7.39522786394508,1.0,
337,8504108,Bern Europaplatz,46.944207097687,7.406115445190131,1.0,
338,8504113,Wünnewil,46.871857629725504,7.28063876628685,1.0,
339,8504115,Thörishaus Dorf,46.8935622882411,7.35185720202176,1.0,
340,8504117,Oberwangen,46.914564770211,7.36219681094341,1.0,
341,8504120,Moudon,46.6680518261706,6.80250147309483,1.0,
342,8504121,Lucens,46.707767141545894,6.84214412658855,1.0,
343,8504122,Granges-Marnand,46.7588333798312,6.894291328838941,1.0,
344,8504128,Murten/Morat,46.9253942191265,7.11537570344437,1.0,
345,8504129,Galmiz,46.95086700205751,7.153194776911071,1.0,
346,8504130,Yvonand,46.8008617512395,6.74668914448472,1.0,
347,8504131,Cheyres,46.8169397488774,6.78639468004833,1.0,
348,8504132,Estavayer-le-Lac,46.8444978716379,6.8429615934972094,1.0,
349,8504134,Payerne,46.8196384138731,6.939880829514349,1.0,
350,8504138,Grolley,46.8319681755495,7.0660492111865105,1.0,
351,8504141,Henniez,46.734999456085994,6.87009969823424,1.0,
352,8504200,Yverdon-les-Bains,46.7818755355519,6.64114608173882,1.0,
353,8504201,Grandson,46.8062728567613,6.641936599188959,1.0,
354,8504203,Concise,46.8508691367009,6.723162267190349,1.0,
355,8504205,Gorgier-St-Aubin,46.8990684102005,6.78102275464855,1.0,
356,8504206,Bevaix,46.9296885785096,6.811682255299809,1.0,
357,8504208,Boudry,46.9594451603617,6.83504743584301,1.0,
358,8504209,Colombier,46.967641872246,6.84887250806754,1.0,
359,8504215,Travers,46.9424039976227,6.67655767024374,1.0,
360,8504217,Champ-du-Moulin,46.9599049942024,6.77498607593842,1.0,
361,8504219,Auvernier,46.9796312090753,6.87770842869179,1.0,
362,8504220,Neuchâtel-Serrières,46.9839579884814,6.9033553300569706,1.0,
363,8504221,Neuchâtel,46.996721785659,6.93570366344262,1.0,
364,8504222,St-Blaise CFF,47.0145663815015,6.98211063102669,1.0,
365,8504223,Cornaux,47.0385580543885,7.0233612688792,1.0,
366,8504224,Cressier NE,47.051939227299,7.03952196084276,1.0,
367,8504225,Le Landeron,47.05662735283179,7.06632768892462,1.0,
368,8504226,La Neuveville,47.062826551732904,7.095217508465931,1.0,
369,8504228,Twann,47.0936588414299,7.156491594004249,1.0,
370,8504229,Tüscherz,47.1149985243113,7.197302057367481,1.0,
371,8504236,Les Geneveys-sur-Coffrane,47.015086989092595,6.853211370890441,1.0,
372,8504237,Les Hauts-Geneveys,47.0471711155841,6.874672123031041,1.0,
373,8504300,Biel/Bienne,47.13289524689079,7.24290952434858,1.0,
374,8504302,Reuchenette-Péry,47.18972993929871,7.24701482519757,1.0,
375,8504304,Sonceboz-Sombeval,47.1951384336063,7.168753597634191,1.0,
376,8504307,Courtelary,47.1756200876866,7.0687980559562895,1.0,
377,8504310,St-Imier,47.1516962095055,7.00121779712257,1.0,
378,8504312,Renan BE,47.125714054506396,6.925373037673809,1.0,
379,8504314,La Chaux-de-Fonds,47.0986429426886,6.82601936723636,1.0,
380,8504316,Le Locle,47.0578574585021,6.7461501553141705,1.0,
381,8504400,Kerzers,46.975065035225,7.192801497793409,1.0,
382,8504410,Zollikofen,47.0018190995158,7.462906937460071,1.0,
383,8504411,Münchenbuchsee,47.021370628588706,7.45193850783944,1.0,
384,8504412,Schüpfen,47.0418516279153,7.38599318282305,1.0,
385,8504413,Suberg-Grossaffoltern,47.058775429317706,7.33899332715137,1.0,
386,8504414,Lyss,47.076317873773604,7.30629465080487,1.0,
387,8504415,Busswil,47.098673518557206,7.31861953650471,1.0,
388,8504416,Brügg BE,47.12362979927939,7.27820433186654,1.0,
389,8504419,Biel Mett,47.144713072693904,7.27247308035306,1.0,
390,8504441,Studen BE,47.1104255818457,7.3017401923137495,1.0,
391,8505000,Luzern,47.0501703626744,8.31017096410102,1.0,
392,8505001,Meggen,47.0501397589639,8.383042299958941,1.0,
393,8505002,Küssnacht am Rigi,47.083597485912506,8.43349168632211,1.0,
394,8505003,Immensee,47.091616142467394,8.462659983601531,1.0,
395,8505004,Arth-Goldau,47.0491543101005,8.549491138976611,1.0,
396,8505005,Steinen,47.04766080009811,8.60743247481039,1.0,
397,8505006,Schwyz,47.0263921089956,8.632136145127111,1.0,
398,8505007,Brunnen,46.9991724780169,8.61004657228754,1.0,
399,8505111,Sisikon,46.949254228325394,8.62072754101721,1.0,
400,8505112,Flüelen,46.90172612404471,8.624293852695661,1.0,
401,8505113,Altdorf,46.875738711170705,8.6315612233452,1.0,
